COUNTRY,INSTITUTION,INSTITUTION TYPE,INSTITUTION WEBSITE,INSTITUTION WIKIDATA,OPEN ACCESS SCOPE,LICENCE/RIGHTS STATEMENT FOR DIGITAL SURROGATES OF PUBLIC DOMAIN OBJECTS ,CLOSEST EQUIVALENT LICENCE (IF USING NON-STANDARD),RIGHTS POLICY OR TERMS OF USE,"LICENCE/RIGHTS STATEMENT FOR METADATA 
(IF STATED)",GITHUB,API,DATA SOURCE(S),,,,,,,,,,,
Czech Republic,Národní galerie v Praze,Gallery,http://www.ngprague.cz,https://www.wikidata.org/wiki/Q1419555,All eligible data,Public Domain Mark,,http://sbirky.ngprague.cz/informacie,,,,http://www.ngprague.cz,,,,,,,,,,,
Denmark,Arbejdermuseet,Museum,https://www.arbejdermuseet.dk,https://www.wikidata.org/wiki/Q3365660,Some eligible data,Public Domain Mark,,https://www.arbejdermuseet.dk/viden-samlinger/arbejderbevaegelsens-bibliotek-arkiv/vilkaar-benyttelse-fotos/,,,,https://www.arbejdermuseet.dk,,,,,,,,,,,
Denmark,Den Hirschsprungske Samling,Gallery,http://www.hirschsprung.dk,https://www.wikidata.org/wiki/Q2982867,All eligible data,Public Domain Mark,,https://da.wikipedia.org/wiki/V%C3%A6rker_i_Den_Hirschsprungske_Samling,,,,http://www.hirschsprung.dk,,,,,,,,,,,
Denmark,Nationalmuseet,Museum,http://samlinger.natmus.dk,https://www.wikidata.org/wiki/Q648166,All eligible data,Public Domain Mark,,http://samlinger.natmus.dk/rettigheder-og-brug,,https://github.com/NationalMuseumofDenmark,,http://samlinger.natmus.dk,,,,,,,,,,,
Denmark,Nivaagaards Malerisamling,Gallery,http://www.nivaagaard.dk,https://www.wikidata.org/wiki/Q10601378,All eligible data,Public Domain Mark,,http://www.nivaagaard.dk/en/en-public-domain/,,,,http://www.nivaagaard.dk,,,,,,,,,,,
Denmark,Slots- og Kulturstyrelsen,Other,https://slks.dk,https://www.wikidata.org/wiki/Q22697223,All eligible data,CC BY,,https://www.kulturarv.dk/mussam/Websted.action,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BDATA_PROVIDER%5D%5B%5D=Kulturarvsstyrelsen&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid,,,,,,,,,,,
Denmark,Statens Museum for Kunst,Gallery,http://www.smk.dk,https://www.wikidata.org/wiki/Q671384,All eligible data,CC0,,https://www.smk.dk/en/article/free-download-of-images/,CC0,https://github.com/StatensMuseumforKunst,http://api.smk.dk/api/v1/docs,http://www.smk.dk,,,,,,,,,,,
Denmark,Thorvaldsens Museum,Museum,https://www.thorvaldsensmuseum.dk,https://www.wikidata.org/wiki/Q1992413,All eligible data,Public Domain Mark,,http://www.thorvaldsensmuseum.dk/kontakt/fotobrug/public-domain,,,,https://www.thorvaldsensmuseum.dk,,,,,,,,,,,
Estonia,Eesti Rahvusraamatukogu,Library,http://www.nlib.ee,https://www.wikidata.org/wiki/Q609471,Some eligible data,CC BY-SA,,http://data.digar.ee/,CC0,,https://pro.europeana.eu/page/api-rest-console,http://data.digar.ee/,,,,,,,,,,,
Estonia,Eesti Tarbekunsti- ja Disainimuuseum,Museum,http://www.etdm.ee,https://www.wikidata.org/wiki/Q12361461,All eligible data,CC0,,https://www.muis.ee/en_GB/help/Autorioigused,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Estonia&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BREUSABILITY%5D%5B%5D=restricted,,,,,,,,,,,
Estonia,Eesti Tuletõrjemuuseum,Museum,http://www.tuletorjemuuseum.ee,https://www.wikidata.org/wiki/Q15528754,All eligible data,CC0,,https://www.muis.ee/en_GB/help/Autorioigused,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Estonia&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BREUSABILITY%5D%5B%5D=restricted,,,,,,,,,,,
Estonia,Harjumaa Muuseum,Museum,http://www.hmk.ee,https://www.wikidata.org/wiki/Q12363474,All eligible data,CC0,,https://www.muis.ee/en_GB/help/Autorioigused,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Estonia&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BREUSABILITY%5D%5B%5D=restricted,,,,,,,,,,,
Estonia,Muinsuskaitseamet,Other,https://www.muinsuskaitseamet.ee,https://www.wikidata.org/wiki/Q12370518,All eligible data,CC0,,https://www.muis.ee/en_GB/help/Autorioigused,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Estonia&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BREUSABILITY%5D%5B%5D=restricted,,,,,,,,,,,
Estonia,Rahvusarhiiv,Archive,http://www.ra.ee,https://www.wikidata.org/wiki/Q6970432,Some eligible data,CC BY-SA,,http://www.ra.ee/en/,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Estonia&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BREUSABILITY%5D%5B%5D=restricted,,,,,,,,,,,
Estonia,Võrumaa Muuseum,Museum,https://vorumuuseum.ee,https://www.wikidata.org/wiki/Q12379157,All eligible data,CC0,,https://www.muis.ee/en_GB/help/Autorioigused,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Estonia&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BREUSABILITY%5D%5B%5D=restricted,,,,,,,,,,,
Finland,Aalto yliopiston arkisto,University,https://aalto.finna.fi,https://www.wikidata.org/wiki/Q300980,Some eligible data,No known copyright restrictions,No Known Copyright,http://lib.aalto.fi/en/materials/images/,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/aaltocommons,,,,,,,,,,,
Finland,Gallen-Kallela Museo,Museum,http://www.gallen-kallela.fi,https://www.wikidata.org/wiki/Q1636905,Some eligible data,No known copyright restrictions,No Known Copyright,http://www.gallen-kallela.fi/en/kokoelmat/the-gallen-kallela-museum-participates-in-the-flickr-commons/,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/gallen-kallelanmuseo,,,,,,,,,,,
Finland,Helsingin kaupunginmuseo,Museum,http://www.helsinginkaupunginmuseo.fi,https://www.wikidata.org/wiki/Q2031357,All eligible data,CC BY,,https://www.finna.fi/Record/hkm.HKMS000005:km0030fm,Public Domain,https://github.com/NatLibFi,,http://www.helsinginkaupunginmuseo.fi,,,,,,,,,,,
Finland,Kansallisgalleria,Gallery,https://www.kansallisgalleria.fi,https://www.wikidata.org/wiki/Q2983474,All eligible data,CC0,,http://kokoelmat.fng.fi/app?lang=en,CC0,,,https://www.kansallisgalleria.fi,,,,,,,,,,,
Finland,Kansalliskirjasto,Library,https://www.kansalliskirjasto.fi,https://www.wikidata.org/wiki/Q420747,All eligible data,CC0,,https://www.kansalliskirjasto.fi/fi/aineistot/aineiston-saatavuus-ja-kaytto,CC0,,http://data.nationallibrary.fi/,https://www.kansalliskirjasto.fi,,,,,,,,,,,
Finland,Kansallismuseo,Museum,https://www.kansallismuseo.fi,https://www.wikidata.org/wiki/Q1418136,All eligible data,CC BY,,,CC0,,https://api.finna.fi,https://www.kansallismuseo.fi,,,,,,,,,,,
Finland,Museuvirasto,Museum,https://www.museovirasto.fi,https://www.wikidata.org/wiki/Q3029524,All eligible data,CC BY,,https://www.museovirasto.fi/fi/palvelut-ja-ohjeet/tietosuojaselosteet,CC0,,https://api.finna.fi,https://www.museovirasto.fi,,,,,,,,,,,
Finland,Satakunnan Museo,Museum,https://www.pori.fi/smu,https://www.wikidata.org/wiki/Q6304688,All eligible data,CC BY,,,CC0,,https://api.finna.fi,https://www.pori.fi/smu,,,,,,,,,,,
Finland,Sotamuseo,Museum,https://sotamuseo.fi,https://www.wikidata.org/wiki/Q283140,All eligible data,CC BY,,,CC0,,https://api.finna.fi,https://sotamuseo.fi,,,,,,,,,,,
Finland,Suomen valokuvataiteen museo,Museum,http://www.valokuvataiteenmuseo.fi,https://www.wikidata.org/wiki/Q11895148,Some eligible data,No known copyright restrictions,No Known Copyright,http://www.valokuvataiteenmuseo.fi/en/information-en/the-terms-of-use-of-the-images#images-on-flickr-commons,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/valokuvataiteenmuseo,,,,,,,,,,,
Finland,Svenska litteratursällskapet i Finland,Other,http://www.sls.fi,https://www.wikidata.org/wiki/Q769544,All eligible data,Public Domain Mark,,http://www.sls.fi/en/terms-use,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Finland&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Svenska+litteraturs%C3%A4llskapet+i+Finland,,,,,,,,,,,
Finland,Yleisradio Oy,Archive,https://yle.fi,https://www.wikidata.org/wiki/Q54718,Some eligible data,No known copyright restrictions,No Known Copyright,http://yle.fi/yleisradio/about-yle/yle-sales/yle-archives-flickr,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/ylearkisto,,,,,,,,,,,
France,Alliance Israelite Universelle,Library,http://www.jewishvirtuallibrary.org/alliance-israelite-universelle,https://www.wikidata.org/wiki/Q2535917,Some eligible data,Public Domain Mark,,http://www.jewishvirtuallibrary.org/copyright,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=France&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Biblioth%C3%A8que+de+l%27Alliance+isra%C3%A9lite+universelle,,,,,,,,,,,
France,Babord-Num (Université de Bordeaux),University,https://www.u-bordeaux.com,https://www.wikidata.org/wiki/Q13344,All eligible data,Public Domain Mark,,http://www.babordnum.fr/about,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=France&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Babord-Num,,,,,,,,,,,
France,Bibliothèque de l'Institut national d'histoire de l'art,Library,http://bibliotheque.inha.fr,https://www.wikidata.org/wiki/Q16532548,All eligible data,Open Licence,CC BY,http://bibliotheque-numerique.inha.fr/conditions-utilisation,,,,http://bibliotheque.inha.fr,,,,,,,,,,,
France,Bibliothèque de Rennes Métropole,Library,https://www.bibliotheques.rennes.fr,https://www.wikidata.org/wiki/Q17280729,All eligible data,Public Domain Mark,,http://www.tablettes-rennaises.fr/app/photopro.sk/rennes/publi?docid=41710&module_id=cms_page,,,,https://www.bibliotheques.rennes.fr,,,,,,,,,,,
France,Bibliothèque municipale de Lyon,Library,https://www.bm-lyon.fr,https://www.wikidata.org/wiki/Q8622,All eligible data,Public Domain Mark,,https://www.bm-lyon.fr/collections-patrimoniales-et-specialisees/,CC0,,,http://numelyo.bm-lyon.fr,,,,,,,,,,,
France,"Bibliothèque nationale et universitaire, Strasbourg",Library,http://www.bnu.fr,https://www.wikidata.org/wiki/Q630461,Some eligible data,CC BY,,http://www.bnu.fr/mentions-legales,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=France&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=National+and+University+Library+of+Strasbourg,,,,,,,,,,,
France,Centre National de la Danse,Other,http://mediatheque.cnd.fr,https://www.wikidata.org/wiki/Q2945926,Some eligible data,Public Domain Mark,,http://mediatheque.cnd.fr/spip.php?page=lesFaq,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=France&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=M%C3%A9diath%C3%A8que+du+Centre+national+de+la+danse,,,,,,,,,,,
France,Lo CIRDÒC (Occitanica),Other,http://www.locirdoc.fr,https://www.wikidata.org/wiki/Q2945788,All eligible data,Public Domain Mark,,http://www.locirdoc.fr/mentions-legales/,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=France&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=CIRD%C3%92C-Mediat%C3%A8ca+occitana,,,,,,,,,,,
France,Médiathèques Valence Romans Agglomération,Other,http://mediatheques.valenceromansagglo.fr,https://www.wikidata.org/wiki/Q3333858,Some eligible data,No known copyright restrictions,No Known Copyright,http://mediatheques.valenceromans.fr/patrimoine,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/mediathequesvalenceromansagglo,,,,,,,,,,,
France,Musée d'art et d'histoire de Saint-Brieuc,Museum,http://www.saint-brieuc.fr/ville-dynamique/equipements-culturels/musee-dart-et-dhistoire,https://www.wikidata.org/wiki/Q3329624,All eligible data,Open Licence,CC BY,,Open Licence (CC BY),,http://datarmor.cotesdarmor.fr/documentation-/-api,http://datarmor.cotesdarmor.fr,,,,,,,,,,,
France,Musée de Bretagne,Museum,https://www.musee-bretagne.fr,https://www.wikidata.org/wiki/Q3329701,All eligible data,Public Domain Mark,,http://www.collections.musee-bretagne.fr/mentions.php,,,,https://www.musee-bretagne.fr,,,,,,,,,,,
France,Musée de Die,Museum,https://www.museededie.org,https://www.wikidata.org/wiki/Q3329716,Some eligible data,CC BY-SA,,,,,,https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_arch%C3%A9ologique_de_Die_et_du_Diois,,,,,,,,,,,
France,Musée des Augustins,Museum,https://www.augustins.org,https://www.wikidata.org/wiki/Q2711480,All eligible data,Open Licence,CC BY,https://data.toulouse-metropole.fr/explore/dataset/collections-du-musee-des-augustins-ville-de-toulouse/information/,Open Licence (CC BY),,,https://data.toulouse-metropole.fr/explore/dataset/collections-du-musee-des-augustins-ville-de-toulouse,,,,,,,,,,,
France,Musée Saint-Raymond,Museum,https://saintraymond.toulouse.fr,https://www.wikidata.org/wiki/Q1376,All eligible data,CC BY-SA,,https://saintraymond.toulouse.fr/Le-MSR-rejoint-le-portail-Toulouse-Metropole-Data_a1113.html,,,,https://saintraymond.toulouse.fr,,,,,,,,,,,
France,Université de Caen Normandie,University,http://www.unicaen.fr/scd,https://www.wikidata.org/wiki/Q568554,Some eligible data,No known copyright restrictions,No Known Copyright,http://scd.unicaen.fr/flickr-commons/rights-statement-designation-juridique/,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/universite_caen,,,,,,,,,,,
Germany,Abteilung Kulturelles Erbe - Stadtarchiv Speyer,Archive,http://www.stadtarchiv-speyer.findbuch.net,https://www.wikidata.org/wiki/Q2326577,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#stadtarchiv-speyer,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/132154516@N03/,,,,,,,,,,,
Germany,Anhaltische Landesbücherei Dessau,Library,http://www.bibliothek.dessau-rosslau.de,https://www.wikidata.org/wiki/Q545136,Some eligible data,CC BY-SA,,http://www.bibliothek.dessau-rosslau.de/Impressum.aspx,CC0,,,https://speicherwolke.uni-leipzig.de/index.php/s/GydLm4pzuntWUtH,,,,,,,,,,,
Germany,Architekturmuseum der TU Berlin,Museum,https://architekturmuseum.ub.tu-berlin.de,https://www.wikidata.org/wiki/Q51985,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#architekturmuseum_tu_berlin,CC0,,,https://codingdavinci.de/daten/#architekturmuseum_tu_berlin,,,,,,,,,,,
Germany,Arolsen Archives und KZ-Gedenkstätte Dachau,Archive,http://www.kz-gedenkstaette-dachau.de,https://www.wikidata.org/wiki/Q1532094,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#its-arolsen-und-kz-gedenkstaette-dachau,CC0,,,https://codingdavinci.de/daten/#its-arolsen-und-kz-gedenkstaette-dachau,,,,,,,,,,,
Germany,Bauhaus-Universität Weimar,University,https://www.uni-weimar.de,https://www.wikidata.org/wiki/Q573975,All eligible data,Public Domain Mark,,https://www.uni-weimar.de/de/fs/impressum/,CC0,,https://api.deutsche-digitale-bibliothek.de/doku/display/ADD/API+der+Deutschen+Digitalen+Bibliothek,https://www.deutsche-digitale-bibliothek.de/about-us/institutions/item/S4V4TWAECWTIOPSB7ZMD663M375U6VDZ,,,,,,,,,,,
Germany,Bayerische Akademie der Wissenschaften,Other,http://www.badw.de,https://www.wikidata.org/wiki/Q684415,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#badw,CC0,,,https://www.wbf.badw.de/wbf-digital/w%C3%B6rterbuch/coding_davinci.zip,,,,,,,,,,,
Germany,Bayerische Staatsgemäldesammlungen,Gallery,https://www.pinakothek.de,https://www.wikidata.org/wiki/Q812285,All eligible data,CC BY-SA,,https://www.sammlung.pinakothek.de/en/artist/paul-klee/pastor-kohl,,,,https://www.pinakothek.de,,,,,,,,,,,
Germany,Berlinische Galerie,Gallery,https://www.berlinischegalerie.de,https://www.wikidata.org/wiki/Q700222,All eligible data,CC0,,https://www.berlinischegalerie.de/metamenue/impressum/,,,https://api.deutsche-digitale-bibliothek.de/doku/display/ADD/API+der+Deutschen+Digitalen+Bibliothek,https://www.berlinischegalerie.de,,,,,,,,,,,
Germany,Bibliothek für Bildungsgeschichtliche Forschung,Library,https://bbf.dipf.de,https://www.wikidata.org/wiki/Q856552,All eligible data,Public Domain Mark,,https://bbf.dipf.de/en/collections-discoveries/collection-and-acquisition-profil,CC0,,https://api.deutsche-digitale-bibliothek.de/doku/display/ADD/API+der+Deutschen+Digitalen+Bibliothek,https://www.deutsche-digitale-bibliothek.de/about-us/institutions/item/S74DW3H5DAPBNLDZ4VSNHRV73S4W64WX,,,,,,,,,,,
Germany,Botanischer Garten und Botanisches Museum Berlin,Museum,https://www.bgbm.org,https://www.wikidata.org/wiki/Q163255,Some eligible data,Public Domain Mark,,https://codingdavinci.de/daten/#bbf,CC0,,,https://codingdavinci.de/daten/#bbf,,,,,,,,,,,
Germany,Christian-Albrechts-Universität zu Kiel,University,http://www.uni-kiel.de,https://www.wikidata.org/wiki/Q156737,Some eligible data,Public Domain Mark,,https://www.ub.uni-kiel.de/ueber/impressum,CC0,,https://api.deutsche-digitale-bibliothek.de/doku/display/ADD/API+der+Deutschen+Digitalen+Bibliothek,https://www.deutsche-digitale-bibliothek.de/about-us/institutions/item/TY4LTKZZ2GIISVAT2IBMYP4AROCQ4574,,,,,,,,,,,
Germany,Computerspielemuseum,Museum,http://www.computerspielemuseum.de,https://www.wikidata.org/wiki/Q825232,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#computerspielemuseum,CC0,,,https://codingdavinci.de/daten/#computerspielemuseum,,,,,,,,,,,
Germany,DB Museum Nürnberg,Museum,https://www.dbmuseum.de,https://www.wikidata.org/wiki/Q458915,Some eligible data,CC BY,,https://codingdavinci.de/daten/#dbmus,CC0,,,https://download.codingdavinci.de/index.php/s/cBHO6u3LPLlTFBj,,,,,,,,,,,
Germany,Deutsches Archäologisches Institut,Other,https://www.dainst.org/dai/meldungen,https://www.wikidata.org/wiki/Q695302,Some eligible data,CC BY-SA,,https://www.dainst.org/impressum,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Germany&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=German+Archaeological+Institute,,,,,,,,,,,
Germany,Deutsches Buch- und Schriftmuseum der Deutschen Nationalbibliothek,Library,https://www.dnb.de/DE/DBSM/dbsm_node.html,https://www.wikidata.org/wiki/Q1205576,Some eligible data,CC0,,https://codingdavinci.de/daten/#dnb,CC0,,,https://speicherwolke.uni-leipzig.de/index.php/s/HScdv0wr2lQe63e,,,,,,,,,,,
Germany,Deutsches Filminstitut - DIF,Other,https://deutsches-filminstitut.de,https://www.wikidata.org/wiki/Q28738799,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#deutsches-filminstitut,CC0,,,https://codingdavinci.de/daten/#deutsches-filminstitut,,,,,,,,,,,
Germany,Deutsches Museum,Museum,http://www.deutsches-museum.de,https://www.wikidata.org/wiki/Q131617,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#deutsches-museum,,,,https://codingdavinci.de/daten/#deutsches-museum,,,,,,,,,,,
Germany,Deutsches Spielearchiv Nürnberg,Archive,http://www.deutsches-spiele-archiv.de,https://www.wikidata.org/wiki/Q1205987,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#dspa-n,CC0,,,https://codingdavinci.de/daten/#dspa-n,,,,,,,,,,,
Germany,Deutsches Technikmuseum,Museum,http://www.sdtb.de,https://www.wikidata.org/wiki/Q706530,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#sdtm,CC0,,,https://codingdavinci.de/daten/#sdtm,,,,,,,,,,,
Germany,Ernst-Haeckel-Haus der Friedrich-Schiller-Universität Jena,University,http://www.ehh.uni-jena.de,https://www.wikidata.org/wiki/Q154561,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#ernst-haeckel-haus-der-friedrich-Schiller-Universit%C3%A4t-jena,,,https://www.deutsche-digitale-bibliothek.de/searchresults?query=*&facetValues[]=provider_fct%3DFriedrich-Schiller-Universit%C3%A4t+Jena%3A+Ernst-Haeckel-Haus&offset=0,https://codingdavinci.de/daten/#ernst-haeckel-haus-der-friedrich-Schiller-Universit%C3%A4t-jena,,,,,,,,,,,
Germany,Ethnologisches Museum Berlin,Museum,https://www.smb.museum/museen-und-einrichtungen/ethnologisches-museum/home.html,https://www.wikidata.org/wiki/Q688353,Some eligible data,CC BY,,https://codingdavinci.de/daten/#ethnologisches-museum-berlin,,,,https://codingdavinci.de/daten/#ethnologisches-museum-berlin,,,,,,,,,,,
Germany,FHXB Friedrichshain-Kreuzberg Museum,Museum,https://www.fhxb-museum.de,https://www.wikidata.org/wiki/Q854289,Some eligible data,CC BY,,https://codingdavinci.de/daten/#fhxb,CC0,,,https://codingdavinci.de/daten/#fhxb,,,,,,,,,,,
Germany,Forschungsbibliothek Gotha der Universität Erfurt,Library,https://www.uni-erfurt.de/bibliothek/fb,https://www.wikidata.org/wiki/Q2496246,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#forschungsbibliothek_gotha,CC0,,,https://codingdavinci.de/daten/#forschungsbibliothek_gotha,,,,,,,,,,,
Germany,Generaldirektion der staatlichen Archive Bayerns,Archive,https://www.gda.bayern.de,https://www.wikidata.org/wiki/Q28734970,Some eligible data,CC BY,,https://codingdavinci.de/daten/#staatsarch-bayern,CC0,,,https://codingdavinci.de/daten/#staatsarch-bayern,,,,,,,,,,,
Germany,Georg-Eckert-Institut – Leibniz-Institut für internationale Schulbuchforschung,Other,http://www.gei.de/en/the-institute.html,https://www.wikidata.org/wiki/Q30261253,All eligible data,Public Domain Mark,,http://www.gei.de/en/site-noticeprivacy.html,CC0,,https://api.deutsche-digitale-bibliothek.de/doku/display/ADD/API+der+Deutschen+Digitalen+Bibliothek,https://www.deutsche-digitale-bibliothek.de/about-us/institutions/item/4QBE4PST6NYMXHHQ5Z2ROTEF63V7AXGZ,,,,,,,,,,,
Germany,Gleimhaus - Museum der deutschen Aufklärung,Museum,http://www.gleimhaus.de,https://www.wikidata.org/wiki/Q28738007,Some eligible data,CC BY,,https://codingdavinci.de/daten/#gleimhaus,CC0,,,https://codingdavinci.de/daten/#gleimhaus,,,,,,,,,,,
Germany,Gottfried Wilhelm Leibniz Bibliothek,Library,http://www.gwlb.de/,https://www.wikidata.org/wiki/Q1539517,All eligible data,CC0,,file://fs-srv-p100.wpakb.kb.nl/users$/DMC010/Desktop/GWLBVortragBibtag2019erg%C3%A4nzt.pdf,,,,http://digitale-sammlungen.gwlb.de,,,,,,,,,,,
